ID_Intervention,Date,ID_Machine,Type_Panne,Duree_Arret_h,Technicien,Pieces_Changees
INT-02662,2024-05-20,CMP-009,Panne Électrique,21.25,Pierre Rodriguez,Roulement SKF 6205
INT-02663,2024-11-11,MOT-003,panne pneumatique,0.50,Julie Moreau,Capteur inductif M12
INT-02664,2024-12-11,PMP-010,Défaut Capteur,22.50,Alexandre Petit,Joint torique NBR 40x3
INT-02665,2024-02-02,PMP-009,Panne Pneumatique,4.50,Julie Moreau,Joint torique NBR 40x3
INT-02666,2024-02-04,CNC-009,Panne Mécanique,9.00,Nicolas Michel,"Electrovanne 5/2, Contacteur LC1D09"
INT-02667,03-02-2024,CNC-002,Panne Hydraulique,38.75,Pierre Rodriguez,Roulement SKF 6205
INT-02668,2024-03-25,CVY-006,Usure Normale,46.50,Marie Simon,Electrovanne 5/2
INT-02669,2024-05-07,CNC-007,Surchauffe,35.25,Pierre Rodriguez,Filtre hydraulique HF35
INT-02670,2024-10-13,CMP-004,Surchauffe,48.25,A. PETIT,N/A
INT-02671,2024-12-30,PMP-001,Panne Hydraulique,35.25,Alexandre Petit,"Electrovanne 5/2, Courroie HTD 800-8M"
INT-02672,2024-05-30,CNC-007,Panne Mécanique,26.50,Nicolas Michel,Electrovanne 5/2
INT-02673,2024-10-17,MOT-003,Défaut Lubrification,13.25,Sophie Bernard,"Contacteur LC1D09, Filtre hydraulique HF35"
INT-02674,2024-09-29,CMP-002,Panne Hydraulique,8.00,Nicolas Michel,Câble 3G2.5
INT-02675,2024-11-18,PMP-001,Défaut Capteur,35.25,julie moreau,Câble 3G2.5
INT-02676,2024-02-20,CVY-010,Panne Électrique,7:45,Sophie Bernard,"Joint torique NBR 40x3, Capteur inductif M12"
INT-02677,2024-11-10,PMP-006,Vibrations Anormales,28.50,Nicolas Michel,
INT-02678,2024-04-04,CMP-004,Panne Pneumatique,46.25,Thomas Laurent,Contacteur LC1D09
INT-02679,2024-11-22,CVY-005,Panne Électrique,24.00,Julie Moreau,"Disjoncteur C16, Capteur inductif M12"
INT-02680,2024-01-30,MOT-002,Fuites,44.75,Céline Lefebvre,
INT-02681,2024-07-08,MOT-007,panne pneumatique,41.75,RODRIGUEZ,Joint torique NBR 40x3
INT-02682,2024-02-04,MOT-005,Fuite,22.25,Céline Lefebvre,Electrovanne 5/2
INT-02683,2024-07-12,CVY-009,Vibrations Anormales,21.25,Céline Lefebvre,"Huile ISO VG 68, Courroie HTD 800-8M"
INT-02684,2024-07-06,MOT-007,Panne Électrique,31.25,Sophie Bernard,Variateur ATV320
INT-02685,2024-12-03,PMP-001,Fuite,47.25,Thomas Laurent,Disjoncteur C16
INT-02686,2024-04-25,CNC-004,Panne Pneumatique,15.00,Julie Moreau,"Graisse lithium NLGI 2, Courroie HTD 800-8M, Relais temporisé"
INT-02687,2024-08-21,CMP-002,Surchauffe,47.75,Pierre Rodriguez,Capteur inductif M12
INT-02688,2024-05-24,CVY-009,Défaut Capteur,39.25,Celine Lefebvre,"Capteur inductif M12, Disjoncteur C16"
INT-02689,2024-08-02,CNC-008,Usure Normale,31.00,Thomas Laurent,Aucune
INT-02690,2024-10-31,CVY-009,Usure Normale,43.50,Isabelle Garcia,Graisse lithium NLGI 2
INT-02691,2024-07-01,PMP-008,Vibrations Anormales,16.25,Marie Simon,Filtre hydraulique HF35
INT-02692,03.11.2024,CVY-006,Panne Mécanique,21.00,Marie Simon,Relais temporisé
INT-02693,2024-02-16,CMP-008,Surchauffe,6.75,Isabelle Garcia,Relais temporisé
INT-02694,2024-05-26,CMP-004,Panne Hydraulique,0:30,Thomas Laurent,Vérin pneumatique ISO 6432
INT-02695,2024-09-19,CVY-001,Panne Mécanique,33.50,Céline Lefebvre,
INT-02696,2024-07-02,CNC-006,Panne Pneumatique,44.00,Thomas Laurent,"Capteur inductif M12, Courroie HTD 800-8M, Variateur ATV320"
INT-02697,2024-06-16,CVY-003,Défaut Lubrification,20.50,Isabelle Garcia,Fusible 10A
INT-02698,2024-02-08,CNC-002,Fuite,8.25,Martin Dupont,Relais temporisé
INT-02699,2024-08-25,MOT-004,Vibrations Anormales,40.50,Thomas Laurent,"Vérin pneumatique ISO 6432, Filtre hydraulique HF35"
INT-02700,2024-09-13,PMP-007,Usure Normale,11.50,RODRIGUEZ,"Variateur ATV320, Capteur inductif M12, Roulement SKF 6205"
INT-02701,2024-10-21,PMP-006,Panne Électrique,44.25,A. PETIT,"Roulement SKF 6205, Câble 3G2.5, Vérin pneumatique ISO 6432"
INT-02702,2024-01-14,MOT-003,Défaut Capteur,25.75,Nicolas Michel,"Capteur inductif M12, Disjoncteur C16"
INT-02703,2024-01-17,PMP-005,Panne Mécanique,48.75,Julie Moreau,"Vérin pneumatique ISO 6432, Capteur inductif M12"
INT-02704,2024-01-24,PMP-008,Panne Électrique,30.00,Céline Lefebvre,Relais temporisé
INT-02705,2024-06-20,PMP-010,Surchauffe,46.25,Julie Moreau,Joint torique NBR 40x3
INT-02706,2024-01-14,CVY-008,Défaut Lubrification,35.75,I. Garcia,"Filtre hydraulique HF35, Courroie HTD 800-8M"
INT-02707,2024-06-13,CNC-008,Fuite,32.00,Pierre Rodriguez,"Vérin pneumatique ISO 6432, Courroie HTD 800-8M"
INT-02708,2024-04-27,MOT-010,Défaut Lubrification,43.50,Sophie Bernard,"Relais temporisé, Variateur ATV320, Vérin pneumatique ISO 6432"
INT-02709,2024-05-26,CNC-009,Vibrations Anormales,35.50,julie moreau,Capteur inductif M12
INT-02710,2024-02-13,CVY-002,Panne Électrique,13.50,Alexandre Petit,Huile ISO VG 68
INT-02711,2024-11-13,PMP-007,Défaut Lubrification,29.25,Julie Moreau,Contacteur LC1D09
INT-02712,2024-04-05,MOT-005,Usure Normale,32.00,Alexandre Petit,"Disjoncteur C16, Courroie HTD 800-8M"
INT-02713,2024-08-25,PMP-009,Défaut capteur,19.50,Alexandre Petit,Joint torique NBR 40x3
INT-02714,2024-11-07,PMP-007,PANNE HYDRAULIQUE,3.50,Julie Moreau,Huile ISO VG 68
INT-02715,2024-05-29,MOT-010,Usure Normale,9.25,Thomas Laurent,"Contacteur LC1D09, Capteur inductif M12"
INT-02716,2024-12-28,PMP-005,Panne Pneumatique,7.50,Sophie Bernard,Câble 3G2.5
INT-02717,2024-12-16,PMP-004,Panne Pneumatique,42.75,Marie Simon,Roulement SKF 6205
INT-02718,2024-05-31,PMP-007,Usure Normale,23.75,Alexandre Petit,Electrovanne 5/2
INT-02719,2024-09-02,CVY-009,Panne Mécanique,42.00,Nicolas Michel,Vérin pneumatique ISO 6432
INT-02720,2024-01-24,CMP-009,Panne Électrique,12 heures 15 min,Martin Dupont,Courroie HTD 800-8M
INT-02721,2024-02-11,CMP-009,Vibration Anormale,14.75,Sophie Bernard,"Fusible 10A, Variateur ATV320"
INT-02722,2024-09-18,CMP-001,Panne Pneumatique,14.2,Marie Simon,Contacteur LC1D09
INT-02723,2024-01-23,MOT-002,Panne Hydraulique,8.0,Isabelle Garcia,Filtre hydraulique HF35
INT-02724,2024-07-17,PMP-007,Surchauffe,48.50,Thomas Laurent,Contacteur LC1D09
INT-02725,2024-04-01,PMP-003,Panne Électrique,0.8,Pierre Rodriguez,"Fusible 10A, Courroie HTD 800-8M, Contacteur LC1D09"
INT-02726,2024-05-02,CNC-001,Panne Mécanique,9.25,Julie Moreau,
INT-02727,2024-07-01,MOT-004,PANNE HYDRAULIQUE,0.75,Alexandre Petit,Graisse lithium NLGI 2
INT-02728,2024-11-08,CVY-008,Panne Hydraulique,34.50,Pierre Rodriguez,-
INT-02729,2024-03-06,CVY-002,Panne Hydraulique,13.75,Thomas Laurent,"Contacteur LC1D09, Capteur inductif M12"
INT-02730,2024-10-13,CMP-010,Vibrations Anormales,13.00,Julie Moreau,Capteur inductif M12
INT-02731,2024-02-10,PMP-004,Panne Hydraulique,17.50,Nicolas Michel,
INT-02732,2024-09-05,CVY-007,Panne Électrique,42.25,Pierre Rodriguez,"Roulement SKF 6205, Joint torique NBR 40x3, Relais temporisé"
INT-02733,2024-11-14,CVY-001,Fuite,21.50,Céline Lefebvre,"Variateur ATV320, Graisse lithium NLGI 2"
INT-02734,2024-05-11,CNC-003,Panne Pneumatique,11.00,Sophie Bernard,Capteur inductif M12
INT-02735,2024-05-06,CNC-003,Défaut Capteur,4.2,Céline Lefebvre,Relais temporisé
INT-02736,2024-02-03,CNC-009,Défaut Lubrification,14.50,T.Laurent,"Electrovanne 5/2, Roulement SKF 6205, Filtre hydraulique HF35"
INT-02737,2024-11-28,MOT-001,Panne Électrique,28.00,Céline Lefebvre,
INT-02738,2024-09-19,CVY-010,Fuite,26.00,Alexandre Petit,N/A
INT-02739,2024-09-22,CVY-007,Défaut Lubrification,38.00,Sophie Bernard,Electrovanne 5/2
INT-02740,2024-01-24,CVY-002,,17.00,RODRIGUEZ,Variateur ATV320
INT-02741,2024-02-07,MOT-002,Panne Electrique,6.25,Pierre Rodriguez,
INT-02742,2024-11-14,PMP-006,Panne Mécanique,21.25,I. Garcia,"Electrovanne 5/2, Graisse lithium NLGI 2"
INT-02743,2024-08-14,PMP-001,Défaut Capteur,31.75,Céline Lefebvre,"Filtre hydraulique HF35, Relais temporisé"
INT-02744,26-08-2024,CVY-005,Panne Mécanique,2.75,Julie Moreau,"Câble 3G2.5, Huile ISO VG 68"
INT-02745,2024-06-11,MOT-005,Fuite,22.50,Céline Lefebvre,Relais temporisé
INT-02746,2024-06-26,CNC-004,Panne Pneumatique,23.00,Marie Simon,Huile ISO VG 68
INT-02747,2024-02-06,CMP-009,Panne Hydraulique,30.75,Thomas Laurent,Graisse lithium NLGI 2
INT-02748,2024-02-23,MOT-008,Vibrations Anormales,16.75,Céline Lefebvre,Courroie HTD 800-8M
INT-02749,2024-06-11,CNC-006,Panne Électrique,37 heures 0 min,Alexandre Petit,"Roulement SKF 6205, Graisse lithium NLGI 2"
INT-02750,2024-06-16,PMP-010,Panne Électrique,18 heures 15 min,Céline Lefebvre,N/A
INT-02751,2024-01-30,PMP-002,Panne Pneumatique,13 heures 30 min,Sophie Bernard,"Vérin pneumatique ISO 6432, Electrovanne 5/2"
INT-02752,22-07-2024,CMP-002,Surchauffe,41.50,Alexandre Petit,N/A
INT-02753,2024-01-20,CMP-009,,22.00,Pierre Rodriguez,"Huile ISO VG 68, Relais temporisé"
INT-02754,2024-11-25,MOT-010,Usure normale,45.50,Alexandre Petit,Aucune
INT-02755,2024-10-12,CVY-006,Panne Mécanique,21.25,Marie Simon,Disjoncteur C16
INT-02756,2024-10-19,MOT-010,Panne Mécanique,39.25,Alexandre Petit,Disjoncteur C16
INT-02757,2024-12-03,CNC-007,Panne Pneumatique,47.25,Nicolas Michel,Capteur inductif M12
INT-02758,2024-02-14,MOT-003,Vibration Anormale,13.25,Nicolas Michel,Filtre hydraulique HF35
INT-02759,2024-01-06,PMP-001,Panne Hydraulique,39.25,Céline Lefebvre,Courroie HTD 800-8M
INT-02760,2024-12-10,CNC-002,Panne Electrique,3.25,A. PETIT,
INT-02761,2024-01-01,CMP-001,Panne Pneumatique,31.0,M. Dupont,Electrovanne 5/2
INT-02762,2024-02-13,CVY-008,Usure Normale,27.50,Julie Moreau,Contacteur LC1D09
INT-02763,2024-01-04,CNC-005,Panne Mécanique,11.00,Julie Moreau,Vérin pneumatique ISO 6432
INT-02764,2024-09-20,CVY-006,Panne Mecanique,31.75,Julie Moreau,"Fusible 10A, Courroie HTD 800-8M"
INT-02765,2024-11-19,CMP-003,Panne Pneumatique,13.75,Isabelle Garcia,Joint torique NBR 40x3
INT-02766,2024-03-27,CVY-006,Défaut Capteur,48.00,Martin Dupont,
INT-02767,2024-01-14,CVY-009,Panne Mécanique,13.00,Pierre Rodriguez,Electrovanne 5/2
INT-02768,2024-08-01,CNC-002,Défaut Lubrification,46.75,Martin Dupont,Vérin pneumatique ISO 6432
INT-02769,2024-11-18,CVY-004,Usure Normale,10.25,Isabelle Garcia,Capteur inductif M12
INT-02770,2024-01-14,CMP-004,Vibrations Anormales,45.00,Marie Simon,Capteur inductif M12
INT-02771,2024-06-17,CMP-001,Usure Normale,24.75,Alexandre Petit,"Relais temporisé, Joint torique NBR 40x3"
INT-02772,2024-04-24,CMP-003,Défaut Lubrification,33.25,Julie Moreau,Joint torique NBR 40x3
INT-02773,2024-03-01,MOT-008,Vibrations Anormales,24.75,Martin Dupont,-
INT-02774,2024-12-27,CVY-004,Usure Normale,2.25,Alexandre Petit,-
INT-02775,2024-02-14,CMP-010,Vibration Anormale,26.50,Isabelle Garcia,Variateur ATV320
INT-02776,2024-11-09,PMP-003,Surchauffe,47.25,Céline Lefebvre,Courroie HTD 800-8M
INT-02777,2024-06-08,MOT-003,Panne Hydraulique,40.00,Nicolas Michel,Filtre hydraulique HF35
INT-02778,2024-03-12,PMP-008,Surchauffe,38.75,Céline Lefebvre,Huile ISO VG 68
INT-02779,2024-12-18,MOT-005,Panne Électrique,27.50,Sophie Bernard,Relais temporisé
INT-02780,2024-01-22,PMP-004,Fuite,38.75,Martin Dupont,"Filtre hydraulique HF35, Electrovanne 5/2, Graisse lithium NLGI 2"
INT-02781,2024-04-20,CNC-007,Panne Pneumatique,16.75,Sophie Bernard,Variateur ATV320
INT-02782,2024-11-13,MOT-001,Panne Hydraulique,4.75,Isabelle Garcia,Huile ISO VG 68 - Relais temporisé - Variateur ATV320
INT-02783,2024-08-12,PMP-004,Panne Mécanique,32.50,Marie Simon,Relais temporisé
INT-02784,2024-09-26,MOT-003,Fuite,41.25,Isabelle Garcia,Courroie HTD 800-8M
INT-02785,2024-04-16,CNC-005,Usure Normale,4.25,Alexandre Petit,Filtre hydraulique HF35
INT-02786,2024-02-13,CNC-006,Panne Pneumatique,13h45,Julie Moreau,Electrovanne 5/2
INT-02787,2024-10-05,CMP-007,Panne Mécanique,15.00,Alexandre Petit,Electrovanne 5/2
INT-02788,2024-03-25,CVY-002,Défaut Capteur,3.75,Sophie Bernard,
INT-02789,2024-08-08,CVY-006,Fuite,31.25,Sophie Bernard,"Capteur inductif M12, Vérin pneumatique ISO 6432"
INT-02790,2024-05-24,CMP-007,Défaut Capteur,9.25,julie moreau,
INT-02791,2024-04-03,CMP-003,Vibrations Anormales,32.00,Martin Dupont,Variateur ATV320
INT-02792,2024-09-10,PMP-006,Défaut Capteur,21.50,Isabelle Garcia,Filtre hydraulique HF35
INT-02793,2024-01-22,CNC-003,Surchauffe,19.25,Julie Moreau,Capteur inductif M12
INT-02794,2024-09-23,PMP-002,Panne Hydraulique,1.50,Isabelle Garcia,"Variateur ATV320, Filtre hydraulique HF35, Contacteur LC1D09"
INT-02795,2024-02-10,CNC-009,Usure Normale,21.25,Nicolas Michel,Variateur ATV320
INT-02796,2024-08-25,CMP-002,Panne Mécanique,48.00,Nicolas Michel,Câble 3G2.5
INT-02797,2024-09-02,CVY-002,Surchauffe,37.75,Isabelle Garcia,"Contacteur LC1D09, Variateur ATV320"
INT-02798,2024-05-16,CMP-006,Défaut Lubrification,27.25,Marie Simon,Vérin pneumatique ISO 6432
INT-02799,2024-03-13,CMP-003,Panne Mécanique,19.75,Julie Moreau,"Capteur inductif M12, Roulement SKF 6205"
INT-02800,2024-03-16,CVY-009,Usure Normale,42.25,Pierre Rodriguez,Contacteur LC1D09
INT-02801,2024-04-16,CMP-006,Défaut Lubrification,24.25,Martin Dupont,Roulement SKF 6205
INT-02802,2024-12-13,CNC-001,Surchauffe,3.50,Sophie Bernard,Aucune
INT-02803,2024-05-30,CVY-009,Panne Pneumatique,6.75,N.Michel,N/A
INT-02804,2024-09-23,PMP-008,surchauffe,35.50,Alexandre Petit,"Contacteur LC1D09, Vérin pneumatique ISO 6432, Filtre hydraulique HF35"
INT-02805,2024-10-29,MOT-005,,34.75,Celine Lefebvre,"Graisse lithium NLGI 2, Disjoncteur C16, Variateur ATV320"
INT-02806,2024-09-23,PMP-009,Vibrations Anormales,0:45,julie moreau,"Roulement SKF 6205, Variateur ATV320"
INT-02807,2024-11-18,PMP-007,Panne Pneumatique,21:30,Thomas Laurent,Disjoncteur C16
INT-02808,2024-12-08,PMP-006,Surchauffe,36.25,Marie Simon,Disjoncteur C16
INT-02809,2024-04-10,CVY-010,Vibrations Anormales,32.00,Thomas Laurent,Disjoncteur C16 - Roulement SKF 6205
INT-02810,2024-10-21,MOT-010,Fuite,30.25,Isabelle Garcia,"Variateur ATV320, Electrovanne 5/2"
INT-02811,2024-08-15,CNC-008,Surchauffe,4.00,Nicolas Michel,Huile ISO VG 68
INT-02812,2024-05-18,PMP-001,Défaut Capteur,25.25,Thomas Laurent,Huile ISO VG 68 | Disjoncteur C16
INT-02813,2024-09-13,PMP-008,Panne Hydraulique,23.75,Thomas Laurent,"Roulement SKF 6205, Câble 3G2.5"
INT-02814,2024-05-05,MOT-004,Défaut Lubrification,16.25,Celine Lefebvre,Filtre hydraulique HF35
INT-02815,2024-12-25,MOT-006,Panne Électrique,32.50,Martin Dupont,"Electrovanne 5/2, Roulement SKF 6205, Graisse lithium NLGI 2"
INT-02816,2024-05-26,CNC-001,Panne Mécanique,24.25,Céline Lefebvre,Vérin pneumatique ISO 6432
INT-02817,2024-12-11,CNC-004,panne pneumatique,0.75,Pierre Rodriguez,"Roulement SKF 6205, Capteur inductif M12"
INT-02818,2024-06-09,CNC-004,Surchauffe,16.25,M. Dupont,Joint torique NBR 40x3
INT-02819,2024-06-04,CNC-009,Panne Mécanique,37.25,Thomas Laurent,Fusible 10A
INT-02820,2024-08-05,MOT-002,,0.75,julie moreau,"Relais temporisé, Courroie HTD 800-8M"
INT-02821,2024-06-03,CVY-001,Défaut Lubrification,6.50,Céline Lefebvre,"Filtre hydraulique HF35, Câble 3G2.5, Roulement SKF 6205"
INT-02822,2024-03-10,CNC-010,Défaut Capteur,21.00,Alexandre Petit,"Variateur ATV320, Disjoncteur C16, Roulement SKF 6205"
INT-02823,2024-03-13,CVY-009,Défaut Lubrification,23.00,Julie Moreau,"Relais temporisé, Disjoncteur C16, Fusible 10A"
INT-02824,2024-10-07,CMP-001,Défaut Lubrification,22.00,Julie Moreau,Disjoncteur C16
INT-02825,2024-01-17,MOT-008,Panne Électrique,46.50,Martin Dupont,Filtre hydraulique HF35
INT-02826,2024-03-30,PMP-002,Panne Mécanique,13.50,Isabelle Garcia,"Câble 3G2.5, Variateur ATV320"
INT-02827,2024-10-15,PMP-001,Fuite,6.75,Pierre Rodriguez,
INT-02828,2024-10-02,CMP-003,Panne Pneumatique,44:00,N.Michel,Roulement SKF 6205
INT-02829,2024-08-01,CVY-009,Défaut Lubrification,31.00,Alexandre Petit,Huile ISO VG 68
INT-02830,2024-03-04,CNC-007,Vibrations Anormales,5.50,Marie Simon,"Courroie HTD 800-8M, Electrovanne 5/2"
INT-02831,2024-05-17,PMP-003,Panne Pneumatique,14.00,Martin Dupont,"Graisse lithium NLGI 2, Courroie HTD 800-8M"
INT-02832,2024-08-12,PMP-006,Panne Pneumatique,44.25,M. Dupont,"Contacteur LC1D09, Relais temporisé"
INT-02833,2024-05-02,MOT-010,Usure Normale,38.50,Isabelle Garcia,Variateur ATV320
INT-02834,2024-03-05,CVY-002,Défaut capteur,12.50,Martin Dupont,Filtre hydraulique HF35
INT-02835,2024-11-29,CNC-001,Panne Pneumatique,27.00,Julie Moreau,Câble 3G2.5
INT-02836,2024-08-24,CNC-010,,29.0.75,Thomas Laurent,Capteur inductif M12
INT-02837,2024-07-02,CNC-005,Fuite,24:30,Céline Lefebvre,Graisse lithium NLGI 2
INT-02838,2024-10-17,PMP-006,Défaut capteur,45.25,Marie Simon,"Filtre hydraulique HF35, Huile ISO VG 68"
INT-02839,10-07-2024,CVY-002,Panne Électrique,40.00,Nicolas Michel,
INT-02840,2024-01-17,CVY-005,Surchauffe,23.50,Isabelle Garcia,Câble 3G2.5
INT-02841,2024-10-27,CNC-001,Fuite,13.00,N.Michel,"Courroie HTD 800-8M, Câble 3G2.5, Graisse lithium NLGI 2"
INT-02842,2024-01-16,MOT-007,Vibrations Anormales,30.50,Julie Moreau,Variateur ATV320
INT-02843,2024-10-16,CNC-007,Défaut Capteur,0.50,Céline Lefebvre,"Graisse lithium NLGI 2, Electrovanne 5/2"
INT-02844,2024-07-20,CMP-003,,31.50,Céline Lefebvre,
INT-02845,2024-06-15,CVY-009,Défaut Lubrification,44.75,Marie Simon,Graisse lithium NLGI 2
INT-02846,2024-01-09,PMP-009,Défaut Lubrification,32.50,Thomas Laurent,"Relais temporisé, Variateur ATV320"
INT-02847,2024-01-18,CMP-005,Fuite,27.75,Thomas Laurent,"Roulement SKF 6205, Relais temporisé"
INT-02848,2024-08-01,CVY-005,Panne Hydraulique,14.50,Isabelle Garcia,Disjoncteur C16
INT-02849,2024-07-08,CVY-010,,8.25,A. PETIT,Câble 3G2.5
INT-02850,2024-10-28,CNC-009,Vibrations Anormales,1.25,Nicolas Michel,
INT-02851,2024-03-02,PMP-003,Panne Électrique,2.00,Nicolas Michel,"Joint torique NBR 40x3, Roulement SKF 6205"
INT-02852,2024-01-11,CMP-001,Surchauffe,23.75,Martin Dupont,N/A
INT-02853,2024-05-19,MOT-003,Panne Électrique,19.00,Isabelle Garcia,"Graisse lithium NLGI 2, Câble 3G2.5"
INT-02854,2024-02-24,CVY-001,Panne Électrique,30.75,Thomas Laurent,Courroie HTD 800-8M
INT-02855,2024-11-29,MOT-008,Panne Électrique,46.25,I. Garcia,Relais temporisé
INT-02856,2024-11-09,CVY-007,Défaut Lubrification,43.75,Nicolas Michel,Capteur inductif M12; Disjoncteur C16; Filtre hydraulique HF35
INT-02857,2024-07-22,MOT-010,Défaut Capteur,38.00,Marie Simon,Variateur ATV320
INT-02858,2024-08-27,PMP-006,Défaut Lubrification,2.00,Céline Lefebvre,"Huile ISO VG 68, Electrovanne 5/2, Contacteur LC1D09"
INT-02859,2024-06-15,CMP-002,Usure Normale,0.50,Nicolas Michel,Câble 3G2.5
INT-02860,2024-06-18,CMP-003,Panne Électrique,11.00,Marie Simon,"Roulement SKF 6205, Courroie HTD 800-8M, Disjoncteur C16"
INT-02861,2024-12-14,CNC-009,Panne Hydraulique,18.50,Thomas Laurent,"Contacteur LC1D09, Capteur inductif M12"
INT-02862,2024-11-27,CNC-002,Vibrations Anormales,33.50,Marie Simon,"Joint torique NBR 40x3, Capteur inductif M12"
INT-02863,2024-02-18,CVY-010,Vibrations Anormales,44.25,Sophie Bernard,Câble 3G2.5
INT-02864,2024-12-11,PMP-003,Usure Normale,46.50,Nicolas Michel,Contacteur LC1D09
INT-02865,15.10.2024,PMP-001,Panne Pneumatique,6.75,Thomas Laurent,Graisse lithium NLGI 2
INT-02866,2024-04-19,CMP-001,Panne Hydraulique,37.25,Isabelle Garcia,"Relais temporisé, Joint torique NBR 40x3, Electrovanne 5/2"
INT-02867,2024-06-22,CVY-003,Panne Hydraulique,8 heures 15 min,Martin Dupont,
INT-02868,2024-10-30,MOT-008,Usure Normale,14.25,Nicolas Michel,Relais temporisé
INT-02869,2024-04-05,CVY-001,Panne Mécanique,10.00,Marie Simon,Contacteur LC1D09
INT-02870,2024-04-02,CVY-008,Défaut Capteur,41:45,T.Laurent,"Huile ISO VG 68, Fusible 10A"
INT-02871,2024-02-29,PMP-001,Vibrations Anormales,20.00,Pierre Rodriguez,Contacteur LC1D09
INT-02872,2024-08-19,PMP-002,Défaut Capteur,32.25,T.Laurent,Courroie HTD 800-8M
INT-02873,2024-07-09,CNC-008,Panne Pneumatique,43.50,A. PETIT,Vérin pneumatique ISO 6432
INT-02874,11.12.2024,CNC-007,Surchauffe,28.25,M. Dupont,"Variateur ATV320, Filtre hydraulique HF35, Vérin pneumatique ISO 6432"
INT-02875,2024-09-02,CNC-007,Défaut Lubrification,30:00,Isabelle Garcia,"Relais temporisé, Disjoncteur C16"
INT-02876,2024-06-08,CNC-002,Vibrations Anormales,15.00,Thomas Laurent,"Variateur ATV320, Roulement SKF 6205, Courroie HTD 800-8M"
INT-02877,2024-02-17,MOT-002,Défaut Capteur,16.50,Martin Dupont,Joint torique NBR 40x3
INT-02878,2024-07-27,CMP-006,Vibrations Anormales,39.25,Céline Lefebvre,Roulement SKF 6205
INT-02879,2024-06-25,MOT-009,Défaut Capteur,29h15,Marie Simon,"Capteur inductif M12, Graisse lithium NLGI 2"
INT-02880,2024-05-12,MOT-004,Vibration Anormale,18.50,Isabelle Garcia,Joint torique NBR 40x3
INT-02881,2024-02-25,CNC-010,Panne Hydraulique,26.00,Alexandre Petit,Electrovanne 5/2
INT-02882,2024-10-16,PMP-009,Panne Électrique,23.00,Céline Lefebvre,
INT-02883,2024-10-11,CVY-003,Défaut Lubrification,4.50,Sophie Bernard,
INT-02884,2024-04-24,CVY-001,Défaut Capteur,17.25,Céline Lefebvre,Joint torique NBR 40x3
INT-02885,29/09/2024,MOT-005,Panne Mécanique,44.75,Nicolas Michel,
INT-02886,2024-07-27,CNC-009,Panne Hydraulique,33h45,Céline Lefebvre,"Joint torique NBR 40x3, Fusible 10A"
INT-02887,2024-03-17,PMP-004,Panne Hydraulique,44.75,Nicolas Michel,Disjoncteur C16
INT-02888,2024-04-15,CMP-003,Panne Électrique,30.75,Celine Lefebvre,Joint torique NBR 40x3
INT-02889,2024-05-16,MOT-008,Panne Mécanique,20.75,Celine Lefebvre,
INT-02890,2024-01-30,PMP-005,Panne Mecanique,5.75,Martin Dupont,"Fusible 10A, Roulement SKF 6205"
INT-02891,2024-05-03,MOT-003,Usure Normale,10.75,Isabelle Garcia,Vérin pneumatique ISO 6432
INT-02892,2024-12-29,CVY-004,Vibrations Anormales,11.75,Marie Simon,Roulement SKF 6205
INT-02893,2024-02-11,CNC-001,Vibrations Anormales,32.0,Pierre Rodriguez,Variateur ATV320
INT-02894,2024-07-20,CVY-001,Usure Normale,47.25,Martin Dupont,Relais temporisé
INT-02895,2024-12-07,CMP-006,Vibrations Anormales,19.00,Martin Dupont,Aucune
INT-02896,2024-03-28,CVY-004,Vibrations Anormales,12.00,Marie SIMON,
INT-02897,2024-09-19,CMP-009,Panne Mécanique,1.75,Pierre Rodriguez,"Huile ISO VG 68, Câble 3G2.5"
INT-02898,2024-04-17,CNC-007,Défaut Capteur,35.25,Marie Simon,"Huile ISO VG 68, Relais temporisé"
INT-02899,2024-04-18,CVY-002,Usure normale,47.0.00,Alexandre Petit,"Disjoncteur C16, Roulement SKF 6205"
INT-02900,2024-03-27,CNC-001,Panne Électrique,18.00,Julie Moreau,Relais temporisé
INT-02901,2024-03-25,CMP-005,Défaut Lubrification,0 heures 45 min,Thomas Laurent,Relais temporisé
INT-02902,2024-12-08,CMP-008,Panne Pneumatique,11.25,S.Bernard,Contacteur LC1D09
INT-02903,2024-01-31,MOT-005,Fuite,47.00,Nicolas Michel,"Joint torique NBR 40x3, Courroie HTD 800-8M"
